col0,col1,col2,col3,col4,col5,col6
HYLAS-4,4050,geostationary orbit,Ariane 5ECA,geosynchronous satellite,United Kingdom,ELA-3
Diwata-2,56,low Earth orbit,H-IIA,Earth observation satellite,Philippines,Yoshinobu Launch Complex
GSAT-29,3423,geostationary orbit,Geosynchronous Satellite Launch Vehicle Mark III,communications satellite,India,Satish Dhawan Space Centre Second Launch Pad
Diwata-2,56,low Earth orbit,H-IIA,communications satellite,Philippines,Yoshinobu Launch Complex
Telstar 18V,7060,geostationary orbit,Falcon 9 Block 5,communications satellite,Canada,Taiyuan Satellite Launch Center
Telstar 19V,7080,geostationary orbit,Falcon 9 Block 5,communications satellite,Canada,Cape Canaveral Air Force Station Space Launch Complex 40
BSAT-4a,3520,geostationary orbit,Ariane 5ECA,communications satellite,Japan,ELA-3
SES-14,4423,geostationary orbit,Ariane 5ECA,communications satellite,Brazil,ELA-3
Superbird-B3,5348,geostationary orbit,Ariane 5ECA,communications satellite,Japan,ELA-3
Arabsat-6A,6460,geostationary orbit,Falcon Heavy,communications satellite,Saudi Arabia,Launch pad 39A
HYLAS-4,4050,geostationary orbit,Ariane 5ECA,communications satellite,United Kingdom,ELA-3
Angosat 1,1647,geostationary orbit,Zenit-3F,communications satellite,Angola,Baikonur Cosmodrome Site 45
GSAT-6A,2117,geostationary orbit,Geosynchronous Satellite Launch Vehicle Mark II,communications satellite,India,Satish Dhawan Space Centre Second Launch Pad
