col0,col1,col2,col3,col4
World Esperanto Congress 1989,1989-08-05,World Esperanto Congress 1990,Esperanto,Brighton
World Esperanto Congress 1905,1905-08-12,World Esperanto Congress 1906,Esperanto,Boulogne-sur-Mer
World Esperanto Congress 2002,2012-08-10,World Esperanto Congress 2003,Esperanto,Fortaleza
World Esperanto Congress 1995,1995-07-29,World Esperanto Congress 1996,Esperanto,Tampere
World Esperanto Congress 2007,2007-08-11,World Esperanto Congress 2008,Esperanto,Yokohama
World Esperanto Congress 1964,1964-08-08,World Esperanto Congress 1965,Esperanto,The Hague
World Esperanto Congress 1920,1920-08-14,World Esperanto Congress 1921,Esperanto,The Hague
World Esperanto Congress 1988,1988-07-30,World Esperanto Congress 1989,Esperanto,Rotterdam
World Esperanto Congress 1967,1967-08-09,World Esperanto Congress 1968,Esperanto,Rotterdam
World Esperanto Congress 2000,2000-08-01,World Esperanto Congress 2001,Esperanto,Tel Aviv
World Esperanto Congress 1931,1931-08-08,World Esperanto Congress 1932,Esperanto,Kraków
World Esperanto Congress 1912,1912-08-18,World Esperanto Congress 1913,Esperanto,Kraków
World Esperanto Congress 1991,1991-08-03,World Esperanto Congress 1992,Esperanto,Bergen
