col0,col1,col2,col3,col4,col5
Bílé stráně,Litoměřice,National natural monuments in the Czech Republic,1954-03-30,IUCN category III: Natural Monument or Feature,Czech Republic
Boreč,Velemín,National natural monuments in the Czech Republic,1951-06-23,IUCN category III: Natural Monument or Feature,Czech Republic
Železná hůrka,Lipová,National natural monuments in the Czech Republic,1961-04-28,IUCN category III: Natural Monument or Feature,Czech Republic
Pravčická brána,Hřensko,National natural monuments in the Czech Republic,1963-12-18,IUCN category III: Natural Monument or Feature,Czech Republic
Chýnovská jeskyně,Dolní Hořice,National natural monuments in the Czech Republic,1949-04-25,IUCN category III: Natural Monument or Feature,Czech Republic
Goldberg,Česká Kamenice,National natural monuments in the Czech Republic,1964-03-17,IUCN category III: Natural Monument or Feature,Czech Republic
Zbrasov aragonite caves,Teplice nad Bečvou,show cave,2003-03-01,IUCN category III: Natural Monument or Feature,Czech Republic
Kleneč,Kleneč,Special Area of Conservation,1976-08-25,IUCN category IV: Habitat/Species Management Area,Czech Republic
Velký vrch,Vršovice,Special Area of Conservation,1989-10-01,IUCN category IV: Habitat/Species Management Area,Czech Republic
Váté písky,Bzenec,Special Area of Conservation,1990-01-01,IUCN category IV: Habitat/Species Management Area,Czech Republic
