col0,col1,col2,col3
H. J. Kratschke,Neustadt,4.3,Seenotrettungskreuzer
Russian cruiser Aurora,Saint Petersburg,16.8,cultural heritage site in Russia
HMS Otus,Sassnitz,8.1,attack submarine
Russian cruiser Aurora,Saint Petersburg,16.8,military museum
HMY Britannia,City of Edinburgh,17,royal yacht
Greundiek,Stade,7.6,coastal trading vessel
Schulschiff Deutschland,Vegesack,11.98,full-rigged ship
Maillé-Brézé,Nantes,12,Historical Monument
Bürgermeister Abendroth,Mitte,7,lightvessel
Amrumbank,Emden,8.1,lightvessel
Russian cruiser Aurora,Saint Petersburg,16.8,protected cruiser
Maillé-Brézé,Nantes,12,T 47-class destroyer
Bürgermeister Abendroth,Mitte,7,museum ship
Adolf Reichwein,Stralsund,5,museum ship
Dresden,Rostock,20,museum ship
