col0,col1,col2,col3,col4,col5,col6
Patish,Merhavim Regional Council,857,4,moshav,UTC+02:00,1950-01-01
Sde Tzvi,Merhavim Regional Council,588,4,moshav,UTC+02:00,1953-01-01
Hemed,Lod Valley Regional Council,1131,1.4,moshav,UTC+02:00,1950-01-01
"Kidron, Israel",Brenner Regional Council,1560,4,moshav,UTC+02:00,1949-01-01
Hatzav,Be'er Tuvia Regional Council,1404,3.4,moshav,UTC+02:00,1949-01-01
Sde Warburg,Drom HaSharon Regional Council,1483,2.9,moshav,UTC+02:00,1938-01-01
Beit Elazari,Brenner Regional Council,1494,4.7,human settlement,UTC+02:00,1949-01-01
Ge'alya,Gan Raveh Regional Council,992,2,human settlement,UTC+02:00,1948-01-01
Porat,Lev HaSharon Regional Council,1206,3,human settlement,UTC+02:00,1950-01-01
Tirat Yehuda,Hevel Modi'in Regional Council,1183,2.5,human settlement,UTC+02:00,1949-01-01
Mevo Modi'im,Hevel Modi'in Regional Council,265,2.8,human settlement,UTC+02:00,1964-01-01
Rinatya,Hevel Modi'in Regional Council,1134,2,human settlement,UTC+02:00,1949-01-01
Kfar Truman,Hevel Modi'in Regional Council,882,1.7,human settlement,UTC+02:00,1949-01-01
Nehalim,Hevel Modi'in Regional Council,1690,2.4,human settlement,UTC+02:00,1948-01-01
