col0,col1,col2,col3,col4,col5,col6
1999 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2000 Denmark Open Badminton Championships,Denmark,1999-01-01,open championship
1998 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1999 Denmark Open Badminton Championships,Denmark,1998-01-01,open championship
1997 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1998 Denmark Open Badminton Championships,Denmark,1997-01-01,open championship
1996 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1997 Denmark Open Badminton Championships,Denmark,1996-01-01,open championship
1995 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1996 Denmark Open Badminton Championships,Denmark,1995-01-01,open championship
1993 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1994 Denmark Open Badminton Championships,Denmark,1993-01-01,open championship
1991 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1992 Denmark Open Badminton Championships,Denmark,1991-01-01,open championship
1988 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1989 Denmark Open Badminton Championships,Denmark,1988-01-01,open championship
1987 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1988 Denmark Open Badminton Championships,Denmark,1987-01-01,open championship
1985 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1986 Denmark Open Badminton Championships,Denmark,1985-01-01,open championship
1981 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1982 Denmark Open Badminton Championships,Denmark,1981-01-01,open championship
1983 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1984 Denmark Open Badminton Championships,Denmark,1983-01-01,open championship
1980 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1981 Denmark Open Badminton Championships,Denmark,1980-01-01,open championship
1978 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1979 Denmark Open Badminton Championships,Denmark,1978-01-01,open championship
1976 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1977 Denmark Open Badminton Championships,Denmark,1976-01-01,open championship
