col0,col1,col2,col3
Habrůvecká bučina,national nature reserve in the Czech Republic,1975-06-01,Habrůvka
Drbákov - Albertovy skály,national nature reserve in the Czech Republic,1933-12-31,Příbram District
Břehyně - Pecopala,national nature reserve in the Czech Republic,1933-12-31,Doksy
Bílá strž,national nature reserve in the Czech Republic,1972-03-20,Hamry
Bohdanečský rybník,national nature reserve in the Czech Republic,1951-11-22,Lázně Bohdaneč
Řežabinec a Řežabinecké tůně,national nature reserve in the Czech Republic,1949-11-19,Kestřany
Voděradské bučiny,national nature reserve in the Czech Republic,1955-03-04,Prague-East District
Boubínský prales,national nature reserve in the Czech Republic,1858-01-01,Horní Vltavice
Božídarské rašeliniště,national nature reserve in the Czech Republic,1965-09-24,Boží Dar
Trčkov,national nature reserve in the Czech Republic,1982-07-01,Rychnov nad Kněžnou District
Soos,national nature reserve in the Czech Republic,1964-11-07,Křižovatka
Kladské rašeliny,national nature reserve in the Czech Republic,1933-12-31,Sokolov District
Větrníky,national nature reserve in the Czech Republic,1933-12-31,Letonice
Javorina,national nature reserve in the Czech Republic,1933-12-31,Strání
Milešovka,national nature reserve in the Czech Republic,1951-09-25,Velemín
