col0,col1,col2,col3
Disconnected,Art-errorist,"Derbe Respect, Alder",2007-06-29
Live CBGB's NYC 1998,Digital Hardcore Recordings,Death Favours the Enemy: Live 2002,2003-07-15
Flumina,Avex Group,Cendre,2011-01-01
04092001,Inoxia Records,Bariken,2005-02-11
...And the Devil Makes Three,Truth Cult,Anicca,2008-09-08
Megatone,Inoxia Records,Amlux,2002-04-26
Aerovivanda #2,ZSF Produkt,Aerovivanda #1,1984-01-01
Sun Baked Snow Cave,Hydra Head Records,04092001,2005-08-23
¿Spicchiology?,Important Records,¡Ciaütistico!,2007-05-22
Zohar,Tzadik Records,John Zorn's Cobra: Live at the Knitting Factory,1995-01-01
Stop the Panic,Astralwerks,Big Soup,2000-01-25
Altar,Southern Lord Records,Black One,2006-10-31
Gensho,Relapse Records,Klatter,2016-03-16
