col0,col1,col2,col3
Eisstadion am Friedrichspark,Mannheim,indoor ice rink,Adler Mannheim
Tampere Ice Stadium,Tampere,indoor ice rink,Ilves
Eisstadion am Pferdeturm,Hanover,indoor ice rink,Hannover Indians
Albert Schultz Eishalle,Vienna,indoor ice rink,Vienna Capitals
Patinoire de Malley,Canton of Vaud,indoor ice rink,Lausanne HC
Multifunkční aréna Chomutov,Chomutov,indoor ice rink,Piráti Chomutov
Skellefteå Kraft Arena,Skellefteå Municipality,indoor ice rink,Skellefteå AIK
Colisée Pepsi,La Cité-Limoilou,indoor ice rink,Quebec Aces
Centre Bell,De la Gauchetière Street,indoor ice rink,Montreal Canadiens
Eisstadion Biel,canton of Bern,indoor ice rink,EHC Biel
Kisapuisto,Lappeenranta,indoor ice rink,SaiPa
ČEZ Aréna,Plzeň,indoor ice rink,HC Plzeň
Ostrava Aréna,Ostrava,indoor ice rink,HC Vítkovice Steel
Enteria arena,Pardubice,indoor ice rink,HC Pardubice
