col0,col1,col2,col3,col4,col5,col6
Love,0.46,Canada,1935-01-01,Saskatchewan,"Garrick, Saskatchewan",village in Saskatchewan
Lebret,1.31,Canada,1880-01-01,"North Qu'Appelle No. 187, Saskatchewan",Lipton,village in Saskatchewan
Lang,0.64,Canada,1904-05-15,Saskatchewan,Milestone,village in Saskatchewan
Lake Lenore,0.97,Canada,1906-01-01,Saskatchewan,Pilger,village in Saskatchewan
Kincaid,0.82,Canada,1913-01-01,Saskatchewan,Hazenmore,village in Saskatchewan
Hazenmore,0.73,Canada,1913-01-01,Saskatchewan,"Aneroid, Saskatchewan",village in Saskatchewan
Lebret,1.31,Canada,1880-01-01,"North Qu'Appelle No. 187, Saskatchewan",Lipton,human settlement
Gainsborough,1.95,Canada,1884-01-01,Saskatchewan,Carievale,village in Saskatchewan
Flaxcombe,1.49,Canada,1910-03-01,Saskatchewan,"Alsask, Saskatchewan",village in Saskatchewan
Elstow,0.58,Canada,1907-12-15,Saskatchewan,Clavet,village in Saskatchewan
Climax,1,Canada,1913-01-01,Saskatchewan,"Dollard, Saskatchewan",village in Saskatchewan
