col0,col1,col2,col3,col4,col5
Port of İzmir,İzmir,Turkey,Türkiye Cumhuriyeti Devlet Demiryolları,Gulf of İzmir,seaport
Port of Çeşme,Çeşme,Turkey,Türkiye Denizcilik İşletmeleri,Aegean Sea,seaport
Port of Hopa,Hopa,Turkey,Türkiye Denizcilik İşletmeleri,Black Sea,seaport
Port of Rize,Rize,Turkey,Türkiye Denizcilik İşletmeleri,Black Sea,seaport
Port of Antalya,Antalya,Turkey,Türkiye Denizcilik İşletmeleri,Mediterranean Sea,seaport
Port of Iskenderun,İskenderun,Turkey,Türkiye Cumhuriyeti Devlet Demiryolları,Mediterranean Sea,seaport
Port of Tekirdağ,Tekirdağ,Turkey,Türkiye Denizcilik İşletmeleri,Sea of Marmara,seaport
Port of Çeşme,Çeşme,Turkey,Türkiye Denizcilik İşletmeleri,Aegean Sea,port
Port of Bandırma,Bandırma,Turkey,Türkiye Cumhuriyeti Devlet Demiryolları,Sea of Marmara,seaport
Port of Haydarpaşa,Istanbul,Turkey,Türkiye Cumhuriyeti Devlet Demiryolları,Sea of Marmara,seaport
Port of Mersin,Akdeniz,Turkey,Türkiye Cumhuriyeti Devlet Demiryolları,Mediterranean Sea,seaport
