col0,col1,col2,col3
Tunica,9 Reawakening,Tunica people,6 extinct
Ogiek language,8b Nearly Extinct,Elgeyo-Marakwet County,6 extinct
Yaaku,8a Moribund,Samburu County,6 extinct
Wappo,9 Dormant,Wappo people,6 extinct
Ubykh,10 Extinct,Ubykhia,6 extinct
Ogiek language,8b Nearly Extinct,Nakuru County,6 extinct
Yaaku,8a Moribund,Isiolo County,6 extinct
Ogiek language,8b Nearly Extinct,Trans-Nzoia county,6 extinct
Coptic,9 Second language only,Egyptians,6 extinct
Ubykh,10 Extinct,Ubykh people,6 extinct
Khoekhoe,4 Educational,Otjozondjupa Region,6 extinct
