col0,col1,col2,col3,col4,col5,col6
Petit,Moon,5.04,Alexis Thérèse Petit,LQ13,1070,lunar crater
Berzelius,Moon,48.5,Jöns Jacob Berzelius,LQ05,1700,lunar crater
Berosus,Moon,75.2,Berossus,LQ06,4500,lunar crater
Bernoulli,Moon,47.3,Jacob Bernoulli,LQ06,4000,lunar crater
Bergman,Moon,22.5,Torbern Bergman,LQ15,2400,lunar crater
Benedict,Moon,13.8,Francis Gano Benedict,LQ15,3100,lunar crater
Beer,Moon,9.06,Wilhelm Beer,LQ11,1700,lunar crater
Banting,Moon,5.15,Frederick Banting,LQ12,1100,lunar crater
Balmer,Moon,136,Johann Jakob Balmer,LQ13,0,lunar crater
Balboa,Moon,69.2,Vasco Núñez de Balboa,LQ10,2140,lunar crater
Baily,Moon,25.7,Francis Baily,LQ05,520,lunar crater
Hansen,Moon,41.2,Peter Andreas Hansen,LQ13,1500,lunar crater
Back,Moon,34.6,Ernst Emil Alexander Back,LQ13,2900,lunar crater
Avery,Moon,10.7,Oswald Avery,LQ21,2080,lunar crater
