col0,col1,col2,col3,col4,col5,col6
1971 World Sprint Speed Skating Championships,Johan Granath,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1979 World Sprint Speed Skating Championships,Peter Mueller,1979-01-01,Eisstadion Inzell,1979-02-17,1979-02-18,World Sprint Speed Skating Championships
1971 World Sprint Speed Skating Championships,Dan Carroll,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1979 World Sprint Speed Skating Championships,Frode Rønning,1979-01-01,Eisstadion Inzell,1979-02-17,1979-02-18,World Sprint Speed Skating Championships
1971 World Sprint Speed Skating Championships,Jan Bols,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1979 World Sprint Speed Skating Championships,Gaétan Boucher,1979-01-01,Eisstadion Inzell,1979-02-17,1979-02-18,World Sprint Speed Skating Championships
1971 World Sprint Speed Skating Championships,Leo Linkovesi,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1979 World Sprint Speed Skating Championships,Eric Heiden,1979-01-01,Eisstadion Inzell,1979-02-17,1979-02-18,World Sprint Speed Skating Championships
1971 World Sprint Speed Skating Championships,Ard Schenk,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1984 World Sprint Speed Skating Championships,Hein Vergeer,1984-01-01,Trondheim Ice Rink,1984-03-03,1984-03-04,World Sprint Speed Skating Championships
1973 World Sprint Speed Skating Championships,Dan Immerfall,1973-01-01,Valle Hovin,1973-02-03,1973-02-04,World Sprint Speed Skating Championships
1972 World Sprint Speed Skating Championships,Ard Schenk,1972-01-01,Eskilstuna Isstadion,1972-02-26,1972-02-27,World Sprint Speed Skating Championships
