col0,col1,col2,col3
Four designs for garden vases,Alfons Van Herck,brown ink,Museum Plantin-Moretus
Design for a statue of a woman with candlestick,Alfons Van Herck,brown ink,Museum Plantin-Moretus
Design for a door frame with round arch,Alfons Van Herck,brown ink,Museum Plantin-Moretus
Design for the left-hand half of a door frame,Alfons Van Herck,brown ink,Museum Plantin-Moretus
Design for a decorated door frame,Alfons Van Herck,brown ink,Museum Plantin-Moretus
Design for a door frame with round arch,Alfons Van Herck,brown ink,Museum Plantin-Moretus
Design for a door frame with round arch and fronton,Alfons Van Herck,brown ink,Museum Plantin-Moretus
Design for the wall of a chapel with two tombs,Alfons Van Herck,brown ink,Museum Plantin-Moretus
Design for a sacristy display case in Rococo style,Charles Van Herck,brown ink,Museum Plantin-Moretus
Preliminary sketch of an altar of Our Lady,Charles Van Herck,brown ink,Museum Plantin-Moretus
Four designs for garden vases,Charles Van Herck,brown ink,Museum Plantin-Moretus
