col0,col1,col2,col3
Kareda Rural Municipality,rural municipality of Estonia,Järva Rural Municipality,Peetri
Roosna-Alliku Rural Municipality,rural municipality of Estonia,Paide City,Roosna-Alliku
Paide Rural Municipality,rural municipality of Estonia,Paide City,Paide
Koeru Rural Municipality,rural municipality of Estonia,Järva Rural Municipality,Koeru
Imavere Rural Municipality,rural municipality of Estonia,Järva Rural Municipality,Imavere
Järva-Jaani Rural Municipality,rural municipality of Estonia,Järva Rural Municipality,Järva-Jaani
Oisu Rural Municipality,rural municipality of Estonia,Türi Rural Municipality,Oisu
Haanja Rural Municipality,rural municipality of Estonia,Rõuge Rural Municipality,Haanja
Pühalepa Rural Municipality,rural municipality of Estonia,Hiiumaa Rural Municipality,Tempa
Meremäe Rural Municipality,rural municipality of Estonia,Setomaa Rural Municipality,Meremäe
Kõo Rural Municipality,rural municipality of Estonia,Põhja-Sakala Rural Municipality,Kõo
Mustjala Rural Municipality,rural municipality of Estonia,Saaremaa Rural Municipality,Mustjala
Põdrala Rural Municipality,rural municipality of Estonia,Tõrva Rural Municipality,Riidaja
Palupera Rural Municipality,rural municipality of Estonia,Elva Rural Municipality,Hellenurme
Lümanda Rural Municipality,rural municipality of Estonia,Lääne-Saare Rural Municipality,Lümanda
