col0,col1,col2,col3
Badacsony,Hungary,437.4,Tapolca  District
Mělce,Czech Republic,223,Louny
Kreuzberg in Pleystein,Germany,555,Pleystein
Condon Butte,United States of America,5901,Lane County
Bear Butte,United States of America,1349,Meade County
Olallie Butte,United States of America,7219,Marion County
Danylova mountain,Ukraine,358,Shumsk Raion
Thunder Butte,United States of America,833,Ziebach County
Dawson Butte,United States of America,7474,Douglas County
Bare Butte,United States of America,322,Wichita County
Fairmont Butte,United States of America,3130,Los Angeles County
Butte Saint Paul,United States of America,580,Bottineau County
Gregory Butte,United States of America,7700,Washington County
Gregory Butte,United States of America,4662,San Juan County
Bears Ears,United States of America,8481,San Juan County
