col0,col1,col2,col3,col4
2018 Tour of the Alps stage 5,Luis León Sánchez,38.459,medium mountain stage,road bicycle racing
2018 Tour of the Alps stage 4,Luis León Sánchez,40.293,medium mountain stage,road bicycle racing
2018 Tour of the Alps stage 3,Luis León Sánchez,39.499,medium mountain stage,road bicycle racing
2018 Tour of the Alps stage 1,Luis León Sánchez,39.074,medium mountain stage,road bicycle racing
2018 Tour of Thailand stage 4,Jonathan Monsalve,44.2,medium mountain stage,road bicycle racing
2018 Tour of Thailand stage 2,Park Sung-baek,44.15,medium mountain stage,road bicycle racing
"2018 Settimana Internazionale di Coppi e Bartali, Stage 2",Bauke Mollema,36.047,medium mountain stage,road bicycle racing
"2018 Vuelta al Táchira, Stage 5",Rónald González,38.98,medium mountain stage,road bicycle racing
"2018 Vuelta al Táchira, Stage 2",Rónald González,37.86,medium mountain stage,road bicycle racing
"2017 Vuelta a España, Stage 5",Vincenzo Nibali,35.71,medium mountain stage,road bicycle racing
"2017 Giro d'Italia, Stage 17",Vincenzo Nibali,38.316,medium mountain stage,road bicycle racing
"2017 Giro d'Italia, Stage 15",Vincenzo Nibali,46.486,medium mountain stage,road bicycle racing
"2017 Giro d'Italia, Stage 11",Vincenzo Nibali,36.697,medium mountain stage,road bicycle racing
"2017 Giro d'Italia, Stage 8",Vincenzo Nibali,42.795,medium mountain stage,road bicycle racing
"2017 Tour de France, Stage 15",Alberto Contador,40.35,medium mountain stage,road bicycle racing
