col0,col1,col2,col3,col4
Washington County,Chatom,2819,Washington County,16877
Madison County,Huntsville,2105,Madison County,346892
Washington County,Chatom,2819,Washington County,16877
Shelby County,Columbiana,2097,Shelby County,204180
Washington County,Chatom,2819,Washington County,16877
Monroe County,Monroeville,2679,Monroe County,22236
Washington County,Chatom,2819,Washington County,16877
Monroe County,Monroeville,2679,Monroe County,22236
DeKalb County,Fort Payne,2017,DeKalb County,71013
Lee County,Opelika,1594,Lee County,150933
Monroe County,Monroeville,2679,Monroe County,22236
Henry County,Abbeville,1472,Henry County,17296
Fayette County,Fayette,1630,Fayette County,16909
Lee County,Opelika,1594,Lee County,150933
