col0,col1,col2,col3
2018 Volta Limburg Classic,1.1,2017 Volta Limburg Classic,Jan Tratnik
2017 Volta Limburg Classic,1.1,2016 Volta Limburg Classic,Nick van der Lijke
2016 Volta Limburg Classic,1.1,2015 Volta Limburg Classic,Philippe Gilbert
2014 Volta Limburg Classic,1.1,2013 Volta Limburg Classic,Sonny Colbrelli
2010 Hel van het Mergelland,1.1,2009 Hel van het Mergelland,Dominic Klemme
2009 Hel van het Mergelland,1.1,2008 Hel van het Mergelland,Federico Canuti
2011 Hel van het Mergelland,1.1,2010 Hel van het Mergelland,Samuel Dumoulin
1985 Hel van het Mergelland,Volta Limburg Classic,1984 Hel van het Mergelland,Erik Breukink
1984 Hel van het Mergelland,Volta Limburg Classic,1983 Hel van het Mergelland,Jean-Paul van Poppel
1983 Hel van het Mergelland,Volta Limburg Classic,1982 Hel van het Mergelland,Jan Peels
1982 Hel van het Mergelland,Volta Limburg Classic,1981 Hel van het Mergelland,Peter Hofland
1981 Hel van het Mergelland,Volta Limburg Classic,1980 Hel van het Mergelland,Jan de Nijs
1980 Hel van het Mergelland,Volta Limburg Classic,1979 Hel van het Mergelland,Adri van der Poel
1979 Hel van het Mergelland,Volta Limburg Classic,1978 Hel van het Mergelland,Wies van Dongen
