col0,col1,col2,col3,col4,col5
相,CJK Unified Ideographs,Radical 109,grade 3 kyōiku kanji,Table of General Standard Chinese Characters,良
箱,CJK Unified Ideographs,Radical 118,grade 3 kyōiku kanji,Table of standardized forms for frequently used national characters,良
相,CJK Unified Ideographs,Radical 109,grade 3 kyōiku kanji,Basic Hanja for educational use,良
返,CJK Unified Ideographs,Radical 162,grade 3 kyōiku kanji,Basic Hanja for educational use,府
余,CJK Unified Ideographs,Radical 9,grade 5 kyōiku kanji,Basic Hanja for educational use,以
箱,CJK Unified Ideographs,Radical 118,grade 3 kyōiku kanji,Table of hanja for personal names,息
相,CJK Unified Ideographs,Radical 109,grade 3 kyōiku kanji,Table of hanja for personal names,息
箱,CJK Unified Ideographs,Radical 118,grade 3 kyōiku kanji,Table of Jōyō kanji,息
相,CJK Unified Ideographs,Radical 109,grade 3 kyōiku kanji,Table of Jōyō kanji,息
箱,CJK Unified Ideographs,Radical 118,grade 3 kyōiku kanji,Table of General Standard Chinese Characters,息
相,CJK Unified Ideographs,Radical 109,grade 3 kyōiku kanji,Table of General Standard Chinese Characters,息
