col0,col1,col2,col3,col4
1993 French Grand Prix,Damon Hill,French Grand Prix,1993-07-04,auto racing
1992 French Grand Prix,Nigel Mansell,French Grand Prix,1992-07-05,auto racing
1991 French Grand Prix,Riccardo Patrese,French Grand Prix,1991-07-07,auto racing
1990 French Grand Prix,Nigel Mansell,French Grand Prix,1990-07-08,auto racing
1989 French Grand Prix,Alain Prost,French Grand Prix,1989-07-09,auto racing
1988 French Grand Prix,Alain Prost,French Grand Prix,1988-07-03,auto racing
1987 French Grand Prix,Nigel Mansell,French Grand Prix,1987-07-05,auto racing
1986 French Grand Prix,Ayrton Senna,French Grand Prix,1986-07-06,auto racing
1985 French Grand Prix,Keke Rosberg,French Grand Prix,1985-07-07,auto racing
1984 French Grand Prix,Patrick Tambay,French Grand Prix,1984-05-20,auto racing
1983 French Grand Prix,Alain Prost,French Grand Prix,1983-04-17,auto racing
1966 French Grand Prix,Lorenzo Bandini,French Grand Prix,1966-07-03,auto racing
