col0,col1,col2,col3
Namaacha,Mozambique,Santa Comba Dão,municipality of Mozambique
Lichinga,Mozambique,Vila Nova de Poiares,municipality of Mozambique
Mocuba,Mozambique,Alcácer do Sal,municipality of Mozambique
Pemba,Mozambique,Reggio nell’Emilia,municipality of Mozambique
Inhambane,Mozambique,Aveiro,municipality of Mozambique
Nampula,Mozambique,Leiria,municipality of Mozambique
Quelimane,Mozambique,Setúbal,municipality of Mozambique
Xai-Xai,Mozambique,Cascais,municipality of Mozambique
Inhambane,Mozambique,Aveiro,district of Mozambique
Lichinga,Mozambique,Vila Nova de Poiares,big city
Pemba,Mozambique,Reggio nell’Emilia,big city
Nampula,Mozambique,Leiria,big city
