col0,col1,col2,col3,col4,col5
2018 Triptyque des Monts et Châteaux,Will Barta,Verandas Willems-Crabbé-CC Chevigny,road bicycle racing,EFC-L&R-Vulsteke,Will Barta
2016 Triptyque des Monts et Châteaux,Jonathan Dibben,United States men's U23 national road cycling team 2016,road bicycle racing,Klein Constantia 2016,Jonathan Dibben
2018 Triptyque des Monts et Châteaux,Will Barta,VL Technics-Experza-Abutriek,road bicycle racing,EFC-L&R-Vulsteke,Tom Wirtgen
2016 Triptyque des Monts et Châteaux,Mads Würtz Schmidt,Verandas Willems 2016,road bicycle racing,Klein Constantia 2016,Tim De Troyer
2018 Triptyque des Monts et Châteaux,Jasper Philipsen,Prorace,road bicycle racing,EFC-L&R-Vulsteke,Jasper Philipsen
2016 Triptyque des Monts et Châteaux,Brecht Dhaene,Klein Constantia 2016,road bicycle racing,Klein Constantia 2016,Brecht Dhaene
2018 Triptyque des Monts et Châteaux,Will Barta,Baguet-MIBA Poorten-Indulek-Derito,road bicycle racing,EFC-L&R-Vulsteke,Will Barta
2016 Triptyque des Monts et Châteaux,Mads Würtz Schmidt,Verandas Willems 2016,road bicycle racing,Klein Constantia 2016,Mads Würtz Schmidt
2018 Triptyque des Monts et Châteaux,Hagens Berman Axeon 2018,Verandas Willems-Crabbé-CC Chevigny,road bicycle racing,United CT Sint-Truiden,Tom Wirtgen
2016 Triptyque des Monts et Châteaux,Jonathan Dibben,United States men's U23 national road cycling team 2016,road bicycle racing,Klein Constantia 2016,Mads Würtz Schmidt
2018 Triptyque des Monts et Châteaux,Lionel Taminiaux,VL Technics-Experza-Abutriek,road bicycle racing,EFC-L&R-Vulsteke,Tom Wirtgen
2016 Triptyque des Monts et Châteaux,Maximilian Schachmann,Verandas Willems 2016,road bicycle racing,Klein Constantia 2016,Mads Würtz Schmidt
2018 Triptyque des Monts et Châteaux,Lionel Taminiaux,Prorace,road bicycle racing,EFC-L&R-Vulsteke,Tom Wirtgen
