col0,col1,col2,col3
stable in old Loukasmäki,Finland,1920-01-01,stable
stable in Vanaja old rectory,Finland,1800-01-01,stable
stable in Heretty forestry hut,Finland,1952-01-01,stable
stable and shed 2 in Ainola,Finland,1904-01-01,stable
"stable, oil storage and carriage shed D7 in Verla",Finland,1935-01-01,stable
stable in Linnankasarmi barracks in Hämeenlinna,Finland,1910-01-01,stable
Nikula stable,Finland,1731-01-01,stable
Adlington Hall Mews and tea rooms,United Kingdom,1817-01-01,apartment
1-8 Adlington Hall Mews,United Kingdom,1749-01-01,apartment
Adlington Hall Mews and tea rooms,United Kingdom,1817-01-01,building
1-8 Adlington Hall Mews,United Kingdom,1749-01-01,building
Park Flats,United Kingdom,1795-01-01,apartment building
Coach House at Devonshire Hall,United Kingdom,1801-01-01,carriage house
