col0,col1,col2,col3,col4
1975–76 Club Joventut Badalona season,1976–77 Club Joventut Badalona season,basketball,Club Joventut Badalona,Josep María Meléndez
1999–00 Club Joventut Badalona season,2000–01 Club Joventut Badalona season,basketball,Club Joventut Badalona,José María Izquierdo Ibáñez
2017–18 Club Joventut Badalona season,2018–19 Club Joventut Badalona season,basketball,Club Joventut Badalona,Diego Ocampo
2015–16 Club Joventut Badalona season,2016–17 Club Joventut Badalona season,basketball,Club Joventut Badalona,Salva Maldonado
2007–08 Club Joventut Badalona season,2008–09 Club Joventut Badalona season,basketball,Club Joventut Badalona,Aíto García Reneses
1975–76 Club Joventut Badalona season,1976–77 Club Joventut Badalona season,basketball,Club Joventut Badalona,Eduardo Kucharsky
1992–93 Club Joventut Badalona season,1993–94 Club Joventut Badalona season,basketball,Club Joventut Badalona,Lolo Sainz
2016–17 Club Joventut Badalona season,2017–18 Club Joventut Badalona season,basketball,Club Joventut Badalona,Diego Ocampo
1998–99 Kentucky Wildcats men's basketball team,1999–2000 Kentucky Wildcats men's basketball team,basketball,Kentucky Wildcats,Tubby Smith
2008–09 Club Joventut Badalona season,2009–10 Club Joventut Badalona season,basketball,Club Joventut Badalona,Sito Alonso
2012–13 Club Joventut Badalona season,2013–14 Club Joventut Badalona season,basketball,Club Joventut Badalona,Salva Maldonado
