col0,col1,col2,col3
1990 Wimbledon Championships,1990 Wimbledon Championships – Women's Doubles,1990-01-01,1990-07-08
1977 Wimbledon Championships,1977 Wimbledon Championships – Women's Doubles,1977-01-01,1977-07-02
1993 Wimbledon Championships,1993 Wimbledon Championships – Men's Doubles,1993-01-01,1993-07-04
1998 Wimbledon Championships,1998 Wimbledon Championships – Mixed Doubles,1998-01-01,1998-07-05
1999 Wimbledon Championships,1999 Wimbledon Championships – Mixed Doubles,1999-01-01,1999-07-04
2007 Wimbledon Championships,2007 Wimbledon Championships – Mixed Doubles,2007-01-01,2007-07-08
1886 Wimbledon Championships,1886 Wimbledon Championships – Gentlemen's Doubles,1886-01-01,1886-07-18
1990 Wimbledon Championships,1990 Wimbledon Championships – Men's Doubles,1990-01-01,1990-07-08
1992 Wimbledon Championships,1992 Wimbledon Championships – Men's Doubles,1992-01-01,1992-07-05
2006 Wimbledon Championships,2006 Wimbledon Championships – Mixed Doubles,2006-01-01,2006-07-09
2004 Wimbledon Championships,2004 Wimbledon Championships – Women's Doubles,2004-01-01,2004-07-04
1985 Wimbledon Championships,1985 Wimbledon Championships – Mixed Doubles,1985-01-01,1985-07-07
1990 Wimbledon Championships,1990 Wimbledon Championships – Mixed Doubles,1990-01-01,1990-07-08
1986 Wimbledon Championships,1986 Wimbledon Championships – Mixed Doubles,1986-01-01,1986-07-06
