col0,col1,col2,col3
Halavachy,Belarus,Buda-Kašaliova District,1701-01-01
Bolshebadrakovo,Russia,Burayevsky District,1748-01-01
Trnová,Czech Republic,Dobříš,1720-01-01
Fakyel,Belarus,Buda-Kašaliova District,1920-01-01
Novyya Katsury,Belarus,Pietrykaŭ District,1920-01-01
Chernysheno,Russia,Prudovskoye rural settlement,1614-01-01
Bolshiye Prudy,Russia,Prudovskoye rural settlement,1614-01-01
Rusakovichy,Belarus,Rudzienski Selsaviet,1584-01-01
Novoselitsy,Russia,Novgorodsky District,1583-01-01
Iwaki,Belarus,Dobrush District,1601-01-01
Kotelnikovo,Russia,Pudost,1623-01-01
Bol'shoe Rejzino,Russia,Pudost,1676-01-01
