col0,col1,col2,col3
Dinner for One,Germany,television comedy,sketch
Frosty the Snowman,United States of America,fantasy film,animated short film
Jul i Svingen,Norway,Nordic Christmas calendar,television series
Jul i Valhal,Denmark,Nordic Christmas calendar,television series
Sveriges Television's Christmas calendar,Sweden,children's television series,television series
The Julekalender,Denmark,Nordic Christmas calendar,television series
Olsenbandens første kupp,Norway,Nordic Christmas calendar,television series
Pagten,Denmark,Nordic Christmas calendar,television series
Jul i Valhal,Denmark,Nordic Christmas calendar,miniseries
Sveriges Television's Christmas calendar,Sweden,children's television series,miniseries
"Yes, Virginia, there is a Santa Claus",United States of America,Christmas film,editorial
