col0,col1,col2,col3
Finnish League Cup,1,Finland,The Finnish Football League Association
Scottish League Cup,1,United Kingdom,Scottish Professional Football League
Russian Premier League Cup,1,Russia,Russian Football Premier League
USSR Federation Cup,1,Soviet Union,Football Federation of the Soviet Union
Trinidad and Tobago League Cup,1,Trinidad and Tobago,TT Pro League
PFL Cup,1,Russia,Russian Professional Football League
Coupe de la Ligue,1,France,Ligue de Football Professionnel
Thai League Cup,1,Thailand,Football Association of Thailand
Taça da Liga,1,Portugal,Portuguese League for Professional Football
Federation Cup,1,India,All India Football Federation
