col0,col1,col2,col3,col4,col5
CD-37 10801,rotating variable star,-2.96,246.8772777090242,11.011,pre-main-sequence star
CD-35 10827,rotating variable star,-2.48,243.4917335325795,11.028,pre-main-sequence star
HD 116099,classical Cepheid variable,3.85,200.5186208564344,10.02,pre-main-sequence star
HD 117884,rotating variable star,10.4,203.5844135129598,9.395,pre-main-sequence star
CD-55 4799,rotating variable star,15.3,192.2007475779505,10.393,pre-main-sequence star
HD 110244,rotating variable star,15,190.3257527958862,9.93,pre-main-sequence star
CD-43 10072,rotating variable star,-1.2,234.6794610489869,10.28,pre-main-sequence star
2MASS J16085673-2033460,rotating variable star,-7.48,242.2363754439658,8.619,pre-main-sequence star
2MASS J16034187-2005577,rotating variable star,-3.71,240.9244713492691,9.487,pre-main-sequence star
2MASS J16080141-2027416,rotating variable star,-6.75,242.0058847040784,9.291,pre-main-sequence star
