col0,col1,col2,col3,col4
SHV 7863,R Coronae Borealis variable,21,-4.004,258.8322154091802
V482 Cyg,R Coronae Borealis variable,-40,-5.978,299.9273885630643
UW Cen,R Coronae Borealis variable,-28.37,-7.839,190.8216249352668
UV Cas,R Coronae Borealis variable,-28.02,-0.006,345.5610802915629
S Apodis,R Coronae Borealis variable,-82.13,-6.509,227.352234239962
SV Sge,R Coronae Borealis variable,-4.58,-2.763,287.04905795727
RS Telescopii,R Coronae Borealis variable,-1.02,-6.671,274.7134264120259
V Coronae Australis,R Coronae Borealis variable,-4.35,-3.83,281.8846381175
U Aquarii,R Coronae Borealis variable,89.49,-1.93,330.8320797927716
UX Antliae,R Coronae Borealis variable,147.29,-2.098,164.287745671844
SHV 7863,carbon star,21,-4.004,258.8322154091802
S Apodis,carbon star,-82.13,-6.509,227.352234239962
RS Telescopii,carbon star,-1.02,-6.671,274.7134264120259
V Coronae Australis,carbon star,-4.35,-3.83,281.8846381175
