col0,col1,col2,col3,col4,col5
The Cricket and the Spider,Czechoslovakia,Westdeutscher Rundfunk,color,Vadim Petrov,child
The Cricket and the Hen,Czechoslovakia,Westdeutscher Rundfunk,color,Vadim Petrov,child
The Spirit of Mountains and Taming of a Shrew,Czechoslovakia,Jiří Trnka Studio,color,Luboš Fišer,child
The Spirit of Mountains and the Shoemaker,Czechoslovakia,Jiří Trnka Studio,color,Luboš Fišer,child
About Maryska and the Wolves Castle,Czechoslovakia,Jiří Trnka Studio,color,Luboš Fišer,child
The Spirit of Mountains and Taming of a Shrew,German Democratic Republic,Jiří Trnka Studio,color,Luboš Fišer,child
The Spirit of Mountains and the Shoemaker,German Democratic Republic,Jiří Trnka Studio,color,Luboš Fišer,child
The Spirit of Mountains and Taming of a Shrew,Czechoslovakia,DEFA-Studio Für Trickfilme,color,Luboš Fišer,child
The Spirit of Mountains and the Bearded Dontovka,Czechoslovakia,DEFA-Studio Für Trickfilme,color,Luboš Fišer,child
The Spirit of Mountains and a Poacher,Czechoslovakia,DEFA-Studio Für Trickfilme,color,Luboš Fišer,child
The Spirit of Mountains and the School,Czechoslovakia,DEFA-Studio Für Trickfilme,color,Luboš Fišer,child
