col0,col1,col2,col3
isopropyl β-D-thiogalactopyranoside,carbohydrate,carbon,238.087
indican,carbohydrate,carbon,295.105587
arbutin,carbohydrate,carbon,272.089603
calcium gluconate,carbohydrate,carbon,430.064
Sinalbin,carbohydrate,hydrogen,424.037213
Digitonin,carbohydrate,carbon,1228.572427
mannitol,carbohydrate,carbon,182.079
D-gluconic acid,carbohydrate,carbon,196.058
N-glycoloyl-beta-neuraminic acid,carbohydrate,carbon,325.101
N-acetyl-beta-muramic acid,carbohydrate,carbon,293.111
(R)-prunasin,chemical compound,carbon,295.105587
secoisolariciresinol diglucoside,chemical compound,carbon,686.279
β-neuraminic acid,chemical compound,hydrogen,267.095417
lotaustralin,chemical compound,carbon,261.121237
linamarin,chemical compound,carbon,247.105587
