col0,col1,col2,col3,col4,col5,col6
1959 German Open Badminton Championships,Bonn,1959 German Open Badminton Championships – Men's singles,1960 German Open Badminton Championships,badminton,German Open Badminton Championships,Haribo-Center
1957 German Open Badminton Championships,Bonn,1957 German Open Badminton Championships – Men's singles,1958 German Open Badminton Championships,badminton,German Open Badminton Championships,Haribo-Center
1958 German Open Badminton Championships,Bonn,1958 German Open Badminton Championships – Men's singles,1959 German Open Badminton Championships,badminton,German Open Badminton Championships,Haribo-Center
2010 German Open Badminton Championships,Mülheim an der Ruhr,2010 German Open Badminton Championships – Men's singles,2011 German Open Badminton Championships,badminton,German Open Badminton Championships,innogy Sporthalle
2012 German Open Badminton Championships,Mülheim an der Ruhr,2012 German Open Badminton Championships – Men's singles,2013 German Open Badminton Championships,badminton,German Open Badminton Championships,innogy Sporthalle
1971 German Open Badminton Championships,Oberhausen,1971 German Open Badminton Championships – Men's singles,1972 German Open Badminton Championships,badminton,German Open Badminton Championships,Willy-Jürissen-Halle
2007 German Open Badminton Championships,Mülheim an der Ruhr,2007 German Open Badminton Championships – Men's singles,2008 German Open Badminton Championships,badminton,German Open Badminton Championships,innogy Sporthalle
1968 German Open Badminton Championships,Berlin,1968 German Open Badminton Championships – Men's singles,1969 German Open Badminton Championships,badminton,German Open Badminton Championships,Sömmering-Halle
1965 German Open Badminton Championships,Bochum,1965 German Open Badminton Championships – Men's singles,1966 German Open Badminton Championships,badminton,German Open Badminton Championships,Ruhrlandhalle
1955 German Open Badminton Championships,Bonn,1955 German Open Badminton Championships – Men's singles,1956 German Open Badminton Championships,badminton,German Open Badminton Championships,Haribo-Center
1956 German Open Badminton Championships,Bonn,1956 German Open Badminton Championships – Men's singles,1957 German Open Badminton Championships,badminton,German Open Badminton Championships,Haribo-Center
1963 German Open Badminton Championships,Hamburg,1963 German Open Badminton Championships – Men's singles,1964 German Open Badminton Championships,badminton,German Open Badminton Championships,Sporthalle Kerschensteinerstraße
