col0,col1,col2,col3
Děčín,Marie Blažková,Dům dětí a mládeže,Staré Město
Kadaň,Jiří Kulhánek,Dům dětí a mládeže,Pokutice
Děčín,Marie Blažková,Dům dětí a mládeže,Podmokly
Kyjov,František Lukl,Mateřská škola,Nětčice (Kyjov)
Děčín,Marie Blažková,Dům dětí a mládeže,Nové Město
Kadaň,Jiří Kulhánek,Dům dětí a mládeže,Meziříčí
Jablonec nad Nisou,Jiří Čeřovský,Dům dětí a mládeže Vikýř,Lukášov
Děčín,Marie Blažková,Dům dětí a mládeže,Krásný Studenec
Jablonec nad Nisou,Jiří Čeřovský,Dům dětí a mládeže Vikýř,Kokonín
Kadaň,Jiří Kulhánek,Dům dětí a mládeže,Kadaňská Jeseň
Jablonec nad Nisou,Jiří Čeřovský,Dům dětí a mládeže Vikýř,Jablonecké Paseky
