col0,col1,col2,col3,col4
2017 Paris–Roubaix,257,road bicycle racing,Sky 2017,John Degenkolb
2015 Paris–Roubaix,253.5,road bicycle racing,Sky 2015,Jens Debusschere
2016 Paris–Roubaix,257.5,road bicycle racing,FDJ 2016,Imanol Erviti
2015 Paris–Roubaix,253.5,road bicycle racing,Sky 2015,Martin Elmiger
2016 Paris–Roubaix,257.5,road bicycle racing,FDJ 2016,Adrien Petit
2015 Paris–Roubaix,253.5,road bicycle racing,Sky 2015,Alexander Kristoff
2016 Paris–Roubaix,257.5,road bicycle racing,FDJ 2016,Edvald Boasson Hagen
2015 Paris–Roubaix,253.5,road bicycle racing,Sky 2015,Jens Keukeleire
2016 Paris–Roubaix,257.5,road bicycle racing,FDJ 2016,Heinrich Haussler
2015 Paris–Roubaix,253.5,road bicycle racing,Sky 2015,John Degenkolb
2017 Paris–Roubaix,257,road bicycle racing,Fortuneo-Oscaro 2017,John Degenkolb
