col0,col1,col2,col3
Polanów,Gmina Polanów,UTC+02:00,7.61
Karlino,Gmina Karlino,UTC+02:00,9.4
Golina,Gmina Golina,UTC+02:00,3.57
Wieleń,Gmina Wieleń,UTC+02:00,4.32
Czerniejewo,Gmina Czerniejewo,UTC+02:00,10.2
Tuliszków,Gmina Tuliszków,UTC+02:00,7
Dobre Miasto,Gmina Dobre Miasto,UTC+02:00,4.86
Mikstat,Gmina Mikstat,UTC+02:00,2.49
Sieraków,Gmina Sieraków,UTC+02:00,14.1
Pasłęk,Gmina Pasłęk,UTC+02:00,11.39
Orneta,Gmina Orneta,UTC+02:00,9.63
Kleczew,Gmina Kleczew,UTC+02:00,6.68
Miejska Górka,Gmina Miejska Górka,UTC+02:00,3.09
Kunów,Gmina Kunów,UTC+02:00,7.28
Połaniec,Gmina Połaniec,UTC+02:00,17.41
