col0,col1,col2,col3,col4
The Adventures of Puss in Boots,6,computer animation,comedy,22
South Park,23,cutout animation,comedic TV series,22
Shaun the Sheep,6,clay animation,comedic TV series,7
Robot Chicken,10,stop-motion,comedic TV series,11
Shaun the Sheep,6,animation,comedic TV series,7
South Park,23,cutout animation,animated sitcom,22
Shaun the Sheep,6,animation,children's television series,7
Robot Chicken,10,stop-motion,sketch comedy,11
Shaun the Sheep,6,animation,cartoon,7
Robot Chicken,10,stop-motion,parody,11
South Park,23,cutout animation,satire,22
