col0,col1,col2,col3,col4
Oroch,Cyrillic script,Russia,agglutinative language,Khabarovsk Krai
Ulch,Cyrillic script,Russia,agglutinative language,Khabarovsk Krai
Udege,Cyrillic script,Russia,agglutinative language,Khabarovsk Krai
Negidal,Cyrillic script,Russia,agglutinative language,Amur Oblast
Oroch,Cyrillic script,Russia,agglutinative language,Amur Oblast
Ulch,Cyrillic script,Russia,agglutinative language,Amur Oblast
Orok,Cyrillic script,Russia,agglutinative language,Sakha Republic
Naukan Yupik,Cyrillic script,Russia,polysynthetic language,Sakha Republic
Chulym,Cyrillic script,Russia,agglutinative language,Republic of Khakassia
Itelmen,Cyrillic script,Russia,subject–object–verb,Republic of North Ossetia-Alania
Oroch,Cyrillic script,Russia,agglutinative language,Republic of North Ossetia-Alania
Itelmen,Cyrillic script,Russia,agglutinative language,Republic of North Ossetia-Alania
Udege,Cyrillic script,Russia,agglutinative language,Primorsky Krai
Lakota,Latin script,Canada,active–stative language,Nebraska
