col0,col1,col2,col3
Angostura Toms,Chile,Magellan and the Chilean Antarctic Region,1
Angostura Titus,Chile,Magellan and the Chilean Antarctic Region,1
Angostura Santa Cruz,Chile,Magellan and the Chilean Antarctic Region,56
Angostura Pomar,Chile,Magellan and the Chilean Antarctic Region,1
Angostura Murray,Chile,Magellan and the Chilean Antarctic Region,75
Angostura Alemana,Chile,Aysén Region,131
Angostura Chilena,Chile,Aysén Region,434
Seno Hornby,Chile,Aysén Region,4
Seno Hoppner,Chile,Aysén Region,1
Fettjesund,Sweden,Ljungby Municipality,141
