col0,col1,col2,col3
Palace Theatre Jezeří,palace theatre,1802-01-01,Empire style
Palace Theatre Jaroměřice nad Rokytnou,palace theatre,1723-01-29,Czech Baroque architecture
Palace Theatre Bystřice pod Hostýnem,palace theatre,1804-01-01,Empire style
Palace Theatre Kozel,palace theatre,1830-01-29,Empire style
Palace Theatre Holešov,palace theatre,1733-01-29,Czech Baroque architecture
Palace Theatre Duchcov,palace theatre,1700-01-29,Czech Baroque architecture
Palace Theatre Hluboká nad Vltavou,palace theatre,1856-01-29,Gothic Revival architecture
Zámecké divadlo,palace theatre,1790-01-29,Empire style
Kačina Palace Theatre,palace theatre,1796-01-29,Empire style
Litomyšl Palace Theatre,palace theatre,1798-01-29,Empire style
