col0,col1,col2,col3,col4,col5
Alleghany County,Sparta,"National Register of Historic Places listings in Alleghany County, North Carolina",Allegany County,Surry County,610
Caldwell County,Lenoir,"National Register of Historic Places listings in Caldwell County, North Carolina",Caldwell Parish,Catawba County,1228
Alleghany County,Sparta,"National Register of Historic Places listings in Alleghany County, North Carolina",Allegheny County,Grayson County,610
Caldwell County,Lenoir,"National Register of Historic Places listings in Caldwell County, North Carolina",Caldwell Parish,Wilkes County,1228
Jackson County,Sylva,"National Register of Historic Places listings in Jackson County, North Carolina",Jackson Parish,Swain County,1281
Greene County,Snow Hill,"National Register of Historic Places listings in Greene County, North Carolina",Greene County,Lenoir County,689
Franklin County,Louisburg,"National Register of Historic Places listings in Franklin County, North Carolina",Franklin County,Warren County,1281
Cumberland County,Fayetteville,"National Register of Historic Places listings in Cumberland County, North Carolina",Cumberland County,Sampson County,1705
Franklin County,Louisburg,"National Register of Historic Places listings in Franklin County, North Carolina",Franklin County,Nash County,1281
Cumberland County,Fayetteville,"National Register of Historic Places listings in Cumberland County, North Carolina",Cumberland County,Harnett County,1705
Jackson County,Sylva,"National Register of Historic Places listings in Jackson County, North Carolina",Jackson County,Haywood County,1281
Greene County,Snow Hill,"National Register of Historic Places listings in Greene County, North Carolina",Greenwood County,Pitt County,689
