col0,col1,col2,col3,col4,col5
Pastviště u Fínů,Albrechtice,National natural monuments in the Czech Republic,1985-06-01,IUCN category IV: Habitat/Species Management Area,Czech Republic
Na Skále,Hněvotín,National natural monuments in the Czech Republic,1977-06-17,IUCN category IV: Habitat/Species Management Area,Czech Republic
Medník,Hradištko,National natural monuments in the Czech Republic,1933-12-31,IUCN category III: Natural Monument or Feature,Czech Republic
Luční,Turovec,National natural monuments in the Czech Republic,1988-01-21,IUCN category IV: Habitat/Species Management Area,Czech Republic
Lochkovský profil,Lochkov,National natural monuments in the Czech Republic,1988-01-01,IUCN category III: Natural Monument or Feature,Czech Republic
Kozákov,Mírová pod Kozákovem,National natural monuments in the Czech Republic,1985-06-13,IUCN category III: Natural Monument or Feature,Czech Republic
Kopičácký rybník,Nymburk District,National natural monuments in the Czech Republic,2007-12-01,IUCN category IV: Habitat/Species Management Area,Czech Republic
Kleneč,Kleneč,National natural monuments in the Czech Republic,1976-08-25,IUCN category IV: Habitat/Species Management Area,Czech Republic
Kalendář věků,Dolní Věstonice,National natural monuments in the Czech Republic,2005-05-15,IUCN category III: Natural Monument or Feature,Czech Republic
Jestřebské slatiny,Doksy,National natural monuments in the Czech Republic,2012-07-01,IUCN category IV: Habitat/Species Management Area,Czech Republic
Velký vrch,Vršovice,National natural monuments in the Czech Republic,1989-10-01,IUCN category IV: Habitat/Species Management Area,Czech Republic
