col0,col1,col2,col3
Iglesia San José de Calasanz,Spain,Roman Catholic Diocese of Barbastro-Monzón,Barbastro
"Perpetual Adoration Church, Budapest",Hungary,Roman Catholic Archdiocese of Esztergom-Budapest,Ferencváros
St. Norbert,Germany,Roman Catholic Archdiocese of Hamburg,Friedland
Heilig Kreuz,Germany,Roman Catholic Archdiocese of Hamburg,Feldberger Seenlandschaft
Hermitage of Our Lady of Hope of Valmayor,Spain,Roman Catholic Archdiocese of Madrid,Valdemorillo
Saint Michael Church in Zalaszentmihályfa,Hungary,Roman Catholic Diocese of Szombathely,Zalaszentmihályfa
"Basilica of Our Lady of Assumption, Mátraverebély-Szentkút",Hungary,Roman Catholic Diocese of Vác,Mátraverebély
University Church of St Mary the Virgin,Hungary,Roman Catholic Archdiocese of Esztergom-Budapest,Budapest V. District
Kreuzkirche,Germany,Roman Catholic Archdiocese of Munich and Freising,Altstadt-Lehel
St. Anna Damenstiftskirche,Germany,Roman Catholic Archdiocese of Munich and Freising,Altstadt-Lehel
Asamkirche,Germany,Roman Catholic Archdiocese of Munich and Freising,Altstadt-Lehel
"Sacred Heart Church, Domony",Hungary,Roman Catholic Diocese of Vác,Domony
St. Franziskus,Germany,Roman Catholic Archdiocese of Cologne,Bonn
Catholic church in Bohatá,Slovakia,Roman Catholic Archdiocese of Trnava,Bohatá
