col0,col1,col2,col3,col4
Diana: Her True Story,Diana: Her True Story,Martin Poll,2,Sky One
The Power of Nightmares,The Power of Nightmares,Stephen Lambert,3,BBC Two
The Living Dead,The Living Dead,Edward Mirzoeff,3,BBC Two
The 7.39,The 7.39,Gareth Neame,2,BBC One
The Phantom of the Opera,The Phantom of the Opera,Edgar Scherick,2,NBC
The Thorn Birds,The Thorn Birds,David L. Wolper,4,American Broadcasting Company
Mockingbird Lane,Mockingbird Lane,Bryan Fuller,1,NBC
Julius Caesar,Julius Caesar,Guido De Angelis,2,TNT
Coma,Coma,Mikael Salomon,2,A&E
The Phantom of the Opera,The Phantom of the Opera,Haim Saban,2,NBC
Salem's Lot,Salem's Lot,Stirling Silliphanta,2,CBS
The Beast,The Beast,Peter Benchley,2,NBC
