col0,col1,col2,col3,col4
archaeological site Ec 8.3,Finland,site in Åland archaeological sites register,Eckerö,Överby
archaeological site Ec 3.4,Finland,site in Åland archaeological sites register,Eckerö,Kyrkby
"Grevens åker, archaeological site Ec 3.3",Finland,site in Åland archaeological sites register,Eckerö,Kyrkby
"Seffers, archaeological site Ec 4.4",Finland,site in Åland archaeological sites register,Eckerö,Marby
"Hügelgräber ""Auf der Lieg""",Belgium,protected archaeological site of the German-speaking Community of Belgium,Sankt Vith,Neundorf
"Hügelgräber ""Kleine Hardt""",Belgium,protected archaeological site of the German-speaking Community of Belgium,Burg-Reuland,Alster
"Hügelgräber ""Im Kollerwinkel""",Belgium,protected archaeological site of the German-speaking Community of Belgium,Burg-Reuland,Alster
Mamoela de Vinhó,Portugal,Site of Public Interest,Caldas de São Jorge e Pigeiros,Pigeiros
"Kippenross House,burial mound 400m NNW of",United Kingdom,scheduled monument,Stirling,Stirling
Lindum,Denmark,protected ancient monument in Denmark,Viborg Municipality,Viborg
Sättunahögen,Sweden,monument in Fornminnesregistret,Linköping Municipality,Kaga socken
Vindbräcka menhir,Sweden,monument in Fornminnesregistret,Lysekil Municipality,Brastad socken
Ljungby 36:2,Sweden,monument in Fornminnesregistret,Ljungby Municipality,"Ljungby parish, Sunnerbo"
