col0,col1,col2,col3,col4,col5
2013 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
1998 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
1964 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2011 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2010 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2012 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2007 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2008 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2009 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2006 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2003 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2004 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2002 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2001 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
2000 Austrian International Badminton Championships,badminton,WikiProject Badminton/tournament focus list,Austria,open championship,Austrian International Badminton Championships
