col0,col1,col2,col3,col4,col5
Sulu,Tawi-Tawi,Jolo,824731,Governor of Sulu,Philippines
South Cotabato,Sultan Kudarat,Koronadal,915289,Governor of South Cotabato,Philippines
Sarangani,Sultan Kudarat,Alabel,544261,Governor of Sarangani,Philippines
Oriental Mindoro,Romblon,Calapan,844059,Governor of Oriental Mindoro,Philippines
Nueva Ecija,Pangasinan,Palayan,2151461,Governor of Nueva Ecija,Philippines
Misamis Oriental,Misamis Occidental,Cagayan de Oro,888509,Governor of Misamis Oriental,Philippines
Misamis Occidental,Misamis Oriental,Oroquieta,602126,Governor of Misamis Occidental,Philippines
Masbate,Northern Samar,Masbate City,892393,Governor of Masbate,Philippines
Maguindanao,Sultan Kudarat,Buluan,1173933,Governor of Maguindanao,Philippines
Leyte,Masbate,Tacloban,1724679,Governor of Leyte,Philippines
Quirino,Nueva Vizcaya,Cabarroguis,188991,Governor of Quirino,Philippines
Nueva Vizcaya,Quirino,Bayombong,452287,Governor of Nueva Vizcaya,Philippines
Occidental Mindoro,Oriental Mindoro,Mamburao,487414,Governor of Occidental Mindoro,Philippines
Negros Oriental,Negros Occidental,Dumaguete,1354995,Governor of Negros Oriental,Philippines
