col0,col1,col2,col3
Javory u gymnázia,Czech Republic,tree,grove
Javory u mateřské školy,Czech Republic,tree,grove
Duby a javor nad zámkem,Czech Republic,tree,grove
Lipová alej u silnice II/351,Czech Republic,tree,avenue
Stromořadí u Dvorku,Czech Republic,tree,avenue
Mostov Alley,Czech Republic,tree,avenue
Duby a javor nad zámkem,Czech Republic,tree,Quercus robur
Lipová alej u silnice II/351,Czech Republic,tree,Tilia cordata
Stromořadí u Dvorku,Czech Republic,tree,Acer pseudoplatanus
Javory u gymnázia,Czech Republic,tree,Acer pseudoplatanus
Stromořadí u Dvorku,Czech Republic,tree,Fraxinus excelsior
Lipová alej u silnice II/351,Czech Republic,tree,Tilia platyphyllos
Stromořadí u Dvorku,Czech Republic,tree,Aesculus hippocastanum
Lipová alej u silnice II/351,Czech Republic,tree,Acer platanoides
