col0,col1,col2,col3,col4,col5
2001 Carebaco Badminton Championships,2001-08-24,continental championship,badminton,2001-01-01,Jamaica
1998 Carebaco Badminton Championships,1998-08-28,continental championship,badminton,1998-01-01,Cuba
1997 Carebaco Badminton Championships,1997-08-28,continental championship,badminton,1997-01-01,Barbados
1996 Carebaco Badminton Championships,1996-08-25,continental championship,badminton,1996-01-01,Trinidad and Tobago
1995 Carebaco Badminton Championships,1995-08-25,continental championship,badminton,1995-01-01,Jamaica
1993 Carebaco Badminton Championships,1993-08-05,continental championship,badminton,1993-01-01,Barbados
1992 Carebaco Badminton Championships,1992-08-08,continental championship,badminton,1992-01-01,Curaçao
2018 Carebaco Badminton Championships,2018-08-21,Carebaco Badminton Championships,badminton,2018-01-01,Suriname
1987 Carebaco Badminton Championships,1987-08-28,Carebaco Badminton Championships,badminton,1987-01-01,Jamaica
1976 Carebaco Badminton Championships,1976-11-20,Carebaco Badminton Championships,badminton,1976-01-01,Jamaica
2017 Carebaco Badminton Championships,2017-08-22,Carebaco Badminton Championships,badminton,2017-01-01,Trinidad and Tobago
2016 Carebaco Badminton Championships,2016-08-25,Carebaco Badminton Championships,badminton,2016-01-01,Aruba
