col0,col1,col2,col3
Ra'anana,Israel,Sub-district of Petah Tikvah,14.878
Rosh HaAyin,Israel,Sub-district of Petah Tikvah,24.39
Kfar Saba,Israel,Sub-district of Petah Tikvah,15
Rehovot,Israel,Rehovot sub-district,22
Ness Ziona,Israel,Rehovot sub-district,15.579
Yavne,Israel,Rehovot sub-district,10.7
Netivot,Israel,Beersheba Subdistrict,5.626
Ofakim,Israel,Beersheba Subdistrict,10.273
Rahat,Israel,Beersheba Subdistrict,19.586
Arad,Israel,Beersheba Subdistrict,93.14
Dimona,Israel,Beersheba Subdistrict,29.877
Eilat,Israel,Beersheba Subdistrict,84.789
Kiryat Gat,Israel,Ashkelon Subdistrict,16.302
