col0,col1,col2,col3,col4,col5,col6,col7
Cl* NGC 5139 SAW V229,Centaurus,0,201.8024958,17.34,20400,SX Phoenicis variable,-47.3996778
Cl* NGC 5139 SAW V226,Centaurus,22,201.5436125,17.366,22400,SX Phoenicis variable,-47.4992556
Cl* NGC 5139 SAW V238,Centaurus,55,201.8915042,17.327,22400,SX Phoenicis variable,-47.4898194
Cl* NGC 5139 SAW V231,Centaurus,16,201.8293417,17.435,26000,SX Phoenicis variable,-47.5984194
Cl* NGC 5139 SAW V294,Centaurus,115,201.883275,17.29,22000,SX Phoenicis variable,-47.4177306
Cl* NGC 5139 SAW V315,Centaurus,27,201.6919333,16.756,17800,SX Phoenicis variable,-47.416125
[MLF2014] 45972,Centaurus,16,201.6188269521225,17.303,19500,SX Phoenicis variable,-47.5174995416996
Cl* NGC 5139 SAW V249,Centaurus,0,201.4427625,17.42,26300,SX Phoenicis variable,-47.4413167
Cl* NGC 5139 SAW V302,Centaurus,24,201.6956625,17.132,24500,SX Phoenicis variable,-47.4290056
Cl* NGC 5139 SAW V303,Centaurus,126,201.6304292,17.018,16000,SX Phoenicis variable,-47.5173222
[MLF2014] 101099,Centaurus,39,201.8823035582955,17.431,23400,SX Phoenicis variable,-47.5950264602396
