col0,col1,col2,col3,col4,col5,col6
2013 Hong Kong Super Series,Hong Kong,Hong Kong,People's Republic of China,2014 Hong Kong Super Series,2013-01-01,open championship
2001 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,2003 Hong Kong Open Badminton Championships,2001-01-01,open championship
1994 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,1995 Hong Kong Open Badminton Championships,1994-01-01,open championship
1993 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,1994 Hong Kong Open Badminton Championships,1993-01-01,open championship
1991 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,1992 Hong Kong Open Badminton Championships,1991-01-01,open championship
1986 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,1987 Hong Kong Open Badminton Championships,1986-01-01,open championship
1985 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,1986 Hong Kong Open Badminton Championships,1985-01-01,open championship
1997 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,1998 Hong Kong Open Badminton Championships,1997-01-01,open championship
2006 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,2007 Hong Kong Super Series,2006-01-01,open championship
1988 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,1989 Hong Kong Open Badminton Championships,1988-01-01,open championship
1999 Hong Kong Open Badminton Championships,Hong Kong,Hong Kong,People's Republic of China,2001 Hong Kong Open Badminton Championships,1999-01-01,open championship
