col0,col1,col2,col3
Feithenhof,Netherlands,Maria Catharina Feith,Elburg
Lamartine House,Bulgaria,Alphonse de Lamartine,Plovdiv old town
Lela Karagianni House,Greece,Lela Karagianni,"Kypseli, Athens"
Nantclwyd y Dre,United Kingdom,Nantclwyd Hall,Ruthin
Ryysyranta,Finland,Ryysyranta,Parola
Papadiamantis House Museum of Skiathos,Greece,Alexandros Papadiamantis,Skiathos
Emily Dickinson Museum,United States of America,Emily Dickinson,Amherst
birth house of Jean-François Millet,France,Jean-François Millet,Gruchy
Riel House,Canada,Louis Riel,"St. Vital, Winnipeg"
Maison Ernest-Cormier,Canada,Ernest Cormier,Golden Square Mile
Stornoway,Canada,Stornoway,"Rockcliffe Park, Ontario"
Ayers House,Australia,Henry Ayers,Adelaide
