col0,col1,col2,col3
NGC 910,65.46,[CHM2007] LDC 224,1786-10-17
NGC 982,77.73,[CHM2007] LDC 224,1786-10-17
NGC 898,81,[CHM2007] LDC 224,1786-10-17
NGC 990,46.9,[CHM2007] LDC 180,1786-09-21
NGC 908,18.11,[CHM2007] LDC 161,1786-09-20
NGC 949,10.28,[CHM2007] LDC 160,1786-09-21
NGC 7458,67.96,[CHM2007] LDC 1554,1786-09-18
NGC 828,72.73,[CHM2007] LDC 153,1786-10-18
NGC 834,48.98,[CHM2007] LDC 148,1786-09-21
NGC 818,58.08,[CHM2007] LDC 148,1786-10-18
NGC 706,71,[CHM2007] LDC 119,1786-09-30
NGC 687,56.49,[CHM2007] LDC 115,1786-09-21
