col0,col1,col2,col3,col4,col5,col6
2018 Brussels Cycling Classic,Thomas Boudat,Belgium,Israel Cycling Academy 2018,road bicycle racing,Thomas Boudat,2018-09-01
2017 Brussels Cycling Classic,Marko Kump,Belgium,2017 Quick-Step Floors,road bicycle racing,Marko Kump,2017-09-02
2016 Brussels Cycling Classic,Tom Boonen,Belgium,Wanty-Groupe Gobert 2016,road bicycle racing,Nacer Bouhanni,2016-09-03
2017 Brussels Cycling Classic,André Greipel,Belgium,UAE Team Emirates 2017,road bicycle racing,Arnaud Démare,2017-09-02
2016 Brussels Cycling Classic,Tom Boonen,Belgium,Wanty-Groupe Gobert 2016,road bicycle racing,Tom Boonen,2016-09-03
2017 Brussels Cycling Classic,André Greipel,Belgium,UAE Team Emirates 2017,road bicycle racing,André Greipel,2017-09-02
2018 Brussels Cycling Classic,Jasper Stuyven,Belgium,Quick-Step Floors 2018,road bicycle racing,Jonas Koch,2018-09-01
2017 Brussels Cycling Classic,Marko Kump,Belgium,Delko-Marseille Provence-KTM 2017,road bicycle racing,Riccardo Minali,2017-09-02
2018 Brussels Cycling Classic,Jasper Stuyven,Belgium,Quick-Step Floors 2018,road bicycle racing,Lorrenzo Manzin,2018-09-01
2017 Brussels Cycling Classic,Marko Kump,Belgium,Delko-Marseille Provence-KTM 2017,road bicycle racing,Davide Martinelli,2017-09-02
2018 Brussels Cycling Classic,Jasper Stuyven,Belgium,Quick-Step Floors 2018,road bicycle racing,Thomas Boudat,2018-09-01
