col0,col1,col2,col3,col4,col5,col6
Stuart,Australia,South Australia,Lake Torrens,electoral district of South Australia,John McDouall Stuart,330656
Schubert,Australia,South Australia,South Para River,electoral district of South Australia,Max Schubert,2017.8
Reynell,Australia,South Australia,Gulf St Vincent,electoral district of South Australia,John Reynell,33.06
Ramsay,Australia,South Australia,Little Para River,electoral district of South Australia,Alexander Maurice Ramsay,19.07
Newland,Australia,South Australia,River Torrens,electoral district of South Australia,Simpson Newland,249.76
Morphett,Australia,South Australia,Gulf St Vincent,electoral district of South Australia,John Morphett,14.42
Mawson,Australia,South Australia,Southern Ocean,electoral district of South Australia,Douglas Mawson,5371.6
MacKillop,Australia,South Australia,Southern Ocean,electoral district of South Australia,Mary MacKillop,25312.9
Lee,Australia,South Australia,Gulf St Vincent,electoral district of South Australia,Mary Lee,18.9
Kavel,Australia,South Australia,Onkaparinga River,electoral district of South Australia,August Kavel,326.9
