col0,col1,col2,col3
2019 Austrian Grand Prix,Austria,Max Verstappen,2019 FIA Formula One World Championship
2018 Austrian Grand Prix,Austria,Max Verstappen,2018 Formula One World Championship
2017 Austrian Grand Prix,Austria,Valtteri Bottas,2017 Formula One season
2016 Austrian Grand Prix,Austria,Lewis Hamilton,2016 Formula One season
2015 Austrian Grand Prix,Austria,Nico Rosberg,2015 Formula One season
2014 Austrian Grand Prix,Austria,Nico Rosberg,2014 Formula One season
2003 Austrian Grand Prix,Austria,Michael Schumacher,2003 Formula One season
2002 Austrian Grand Prix,Austria,Michael Schumacher,2002 Formula One season
2001 Austrian Grand Prix,Austria,David Coulthard,2001 Formula One season
2000 Austrian Grand Prix,Austria,Mika Häkkinen,2000 Formula One season
1999 Austrian Grand Prix,Austria,Eddie Irvine,1999 Formula One season
1998 Austrian Grand Prix,Austria,Mika Häkkinen,1998 Formula One World Championship
1997 Austrian Grand Prix,Austria,Jacques Villeneuve,1997 Formula One season
1987 Austrian Grand Prix,Austria,Nigel Mansell,1987 Formula One season
