col0,col1,col2,col3,col4
TransAsia Airways Flight 235,aircraft crash,Taipei,Taiwan,15
2015 Hellenic Air Force F-16 Los Llanos Air Base crash,aircraft crash,Los Llanos Airbase,Spain,0
2015 Syrian Air Force An-26 crash,aircraft crash,Abu al-Duhur Military Airbase,Syria,0
AirAsia Flight 8501,aircraft crash,Java Sea,Indonesia,0
TransAsia Airways Flight 222,aircraft crash,Magong Airport,Taiwan,10
2014 Algerian Air Force C-130 crash,aircraft crash,Aïn Kercha,Algeria,1
Caungula air disaster,aircraft crash,Caungula,Angola,3
ČSA Flight 540,aircraft crash,Damascus,Syria,2
Lion Air Flight 386,aircraft crash,Sultan Syarif Kasim II Airport,Indonesia,103
China Southern Airlines Flight 3943,aircraft crash,Guilin,People's Republic of China,0
Capital Airlines Flight 67,aircraft crash,MBS International Airport,United States of America,0
Capital Airlines Flight 20,aircraft crash,Charles City County,United States of America,0
CAAC Flight 3303,aircraft crash,Gongcheng Yao Autonomous County,People's Republic of China,0
1961 Ndola United Nations DC-6 crash,aircraft crash,Ndola,Northern Rhodesia,0
Air Algérie Flight 6289,aircraft crash,Aguenar–Hadj Bey Akhamok Airport,Algeria,1
