col0,col1,col2,col3
Electorate of Cologne,Historical territory,German,Europe
Duchy of Berg,Historical territory,German,Europe
Grand Duchy of Tuscany,client state,Italian,Europe
Kingdom of Bohemia,crown land of the Austrian Empire,Czech,Europe
Margraviate of Baden,countship,German,Europe
Duchy of Cleves,countship,Dutch,Europe
Principality of Brunswick-Wolfenbüttel,principality,Low German,Europe
Brandenburg-Prussia,personal union,German,Europe
Grand Duchy of Tuscany,grand duchy,Italian,Europe
Duchy of Austria,duchy,Bavarian,Europe
Duchy of Württemberg,duchy,Swabian German,Europe
