col0,col1,col2,col3,col4,col5
Jrashen,1914-01-01,935,UTC+04:00,7.43,Armenia
Arevshat,1831-01-01,930,UTC+04:00,2.2,Armenia
Masis,1831-01-01,840,UTC+04:00,4.2,Armenia
Ptghni,1831-01-01,1350,UTC+04:00,6.22,Armenia
Geghasar,1920-01-01,1660,UTC+04:00,10.04,Armenia
Dvin,1831-01-01,925,UTC+04:00,7.46,Armenia
Ddmashen,1828-01-01,1798,UTC+04:00,1.86,Armenia
Lchashen,1828-01-01,1925,UTC+04:00,54.73,Armenia
Sarukhan,1828-01-01,1990,UTC+04:00,66.52,Armenia
Zovaber,1828-01-01,1773,UTC+04:00,1.2,Armenia
Avshar,1831-01-01,835,UTC+04:00,17.5,Armenia
Jajur,1828-01-01,1700,UTC+04:00,2.5,Armenia
Aygek,1946-01-01,870,UTC+04:00,4.26,Armenia
