col0,col1,col2,col3
"Building of Faculty of Law, Charles University",Old Town,Cubism,Charles University
Venable Hall,Prince Edward County,Federal architecture,Hampden–Sydney College
Palác Kokořovských,Old Town,baroque architecture,Faculty of Theatre
Peabody Hall,Arkansas,Neoclassical architecture,University of Arkansas
RMIT Swanston Academic Building,Victoria,Postmodern architecture,RMIT University
Storey Hall,Melbourne,Neoclassical architecture,RMIT University
Sackville Street Building,Manchester,French Renaissance architecture,University of Manchester
Academiegebouw,Utrecht,Renaissance Revival architecture,Utrecht University
Heritage Hall,Valparaiso,Italianate architecture,Valparaiso University
President's House,New Jersey,Georgian architecture,Princeton University
Merchants and Manufacturers Building,Houston,Art Deco,South Texas Junior College
Old Main,Arkansas,Second Empire architecture in the United States and Canada,University of Arkansas
Aubrey R. Watzek House,Portland,Northwest Regional style,University of Oregon
