col0,col1,col2,col3,col4
Ocurí Municipality,788,Chayanta Province,municipality of Bolivia,"Ocurí, Potosí"
Combaya Municipality,98,Larecaja Province,municipality of Bolivia,Combaya
Tipuani Municipality,297,Larecaja Province,municipality of Bolivia,Tipuani
Quiabaya Municipality,132,Larecaja Province,municipality of Bolivia,Quiabaya
Mapiri Municipality,1361,Larecaja Province,municipality of Bolivia,Mapiri
Quillacollo Municipality,560,Quillacollo Province,municipality of Bolivia,Quillacollo
Chulumani Municipality,284,Sud Yungas Province,municipality of Bolivia,Chulumani
Chuma Municipality,590,Muñecas Province,municipality of Bolivia,Chuma
Mecapaca Municipality,526,Pedro Domingo Murillo Province,municipality of Bolivia,Mecapaca
Guanay Municipality,3911,Larecaja Province,municipality of Bolivia,Guanay
Puerto Acosta Municipality,833,Eliodoro Camacho Province,municipality of Bolivia,Puerto Acosta
Viacha Municipality,845,Ingavi Province,municipality of Bolivia,Viacha
Palca Municipality,734,Pedro Domingo Murillo Province,municipality of Bolivia,Palca
Aiquile Municipality,2500,Narciso Campero Province,municipality of Bolivia,Aiquile
Punata Municipality,85,Punata Province,municipality of Bolivia,Punata
